customer_id,signup_date,customer_name,email,region,tier,customer_segment,acquisition_channel,churn_status,churn_date
CUST-009740,2023-08-27,Customer 9740,client_9740@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-009741,2023-09-20,Customer 9741,client_9741@example.com,Tier 1 - South,Tier 1,SMB,Affiliate,False,
CUST-009742,2024-07-26,Customer 9742,client_9742@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-009743,2023-04-25,Customer 9743,client_9743@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009744,2023-10-09,Customer 9744,client_9744@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009745,2023-07-07,Customer 9745,client_9745@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-009746,2023-05-19,Customer 9746,client_9746@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009747,2024-03-23,Customer 9747,client_9747@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009748,2024-05-28,Customer 9748,client_9748@example.com,East,Tier 1,SMB,Organic Search,False,
CUST-009749,2024-04-23,Customer 9749,client_9749@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-009750,2024-05-18,Customer 9750,client_9750@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009751,2023-03-29,Customer 9751,client_9751@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-009752,2023-10-28,Customer 9752,client_9752@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-009753,2023-07-01,Customer 9753,client_9753@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009754,2023-01-22,Customer 9754,client_9754@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,False,
CUST-009755,2023-07-29,Customer 9755,client_9755@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-009756,2024-02-06,Customer 9756,client_9756@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Email Marketing,False,
CUST-009757,2024-08-08,Customer 9757,client_9757@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009758,2024-01-30,Customer 9758,client_9758@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-009759,2023-11-21,Customer 9759,client_9759@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-009760,2023-02-10,Customer 9760,client_9760@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009761,2023-08-17,Customer 9761,client_9761@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009762,2024-05-02,Customer 9762,client_9762@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Paid Social,False,
CUST-009763,2024-03-03,Customer 9763,client_9763@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,True,2024-05-05
CUST-009764,2024-08-03,Customer 9764,client_9764@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009765,2023-11-21,Customer 9765,client_9765@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009766,2023-05-27,Customer 9766,client_9766@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009767,2023-04-27,Customer 9767,client_9767@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-009768,2023-11-25,Customer 9768,client_9768@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009769,2023-05-04,Customer 9769,client_9769@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009770,2023-07-15,Customer 9770,client_9770@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-009771,2024-08-23,Customer 9771,client_9771@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Search,False,
CUST-009772,2023-02-21,Customer 9772,client_9772@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009773,2023-02-18,Customer 9773,client_9773@example.com,East,Tier 1,Consumer,Email Marketing,True,2023-05-11
CUST-009774,2024-04-06,Customer 9774,client_9774@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-009775,2024-05-17,Customer 9775,client_9775@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-009776,2023-06-02,Customer 9776,client_9776@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009777,2024-06-08,Customer 9777,client_9777@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-009778,2023-03-18,Customer 9778,client_9778@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-009779,2023-10-29,Customer 9779,client_9779@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009780,2023-02-05,Customer 9780,client_9780@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009781,2023-05-17,Customer 9781,client_9781@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009782,2023-12-12,Customer 9782,client_9782@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-009783,2023-08-30,Customer 9783,client_9783@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009784,2023-10-09,Customer 9784,client_9784@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009785,2023-11-23,Customer 9785,client_9785@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009786,2023-12-26,Customer 9786,client_9786@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009787,2024-03-19,Customer 9787,client_9787@example.com,Tier 2 - Central,Tier 2,SMB,Email Marketing,False,
CUST-009788,2023-08-08,Customer 9788,client_9788@example.com,Tier 1 - South,Tier 1,SMB,Organic Search,False,
CUST-009789,2024-04-19,Customer 9789,client_9789@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-009790,2023-03-30,Customer 9790,client_9790@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009791,2024-05-16,Customer 9791,client_9791@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,True,2024-08-05
CUST-009792,2024-03-10,Customer 9792,client_9792@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009793,2024-06-01,Customer 9793,client_9793@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-009794,2023-01-11,Customer 9794,client_9794@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009795,2024-03-06,Customer 9795,client_9795@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-009796,2024-07-31,Customer 9796,client_9796@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-009797,2024-02-29,Customer 9797,client_9797@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-009798,2024-06-07,Customer 9798,client_9798@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-009799,2023-01-08,Customer 9799,client_9799@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009800,2024-02-17,Customer 9800,client_9800@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,True,2024-07-13
CUST-009801,2024-05-17,Customer 9801,client_9801@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009802,2024-01-31,Customer 9802,client_9802@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009803,2024-03-04,Customer 9803,client_9803@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,True,2024-07-06
CUST-009804,2023-06-27,Customer 9804,client_9804@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009805,2023-06-17,Customer 9805,client_9805@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-009806,2023-01-04,Customer 9806,client_9806@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-009807,2024-03-30,Customer 9807,client_9807@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009808,2024-03-10,Customer 9808,client_9808@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009809,2024-03-14,Customer 9809,client_9809@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009810,2024-05-29,Customer 9810,client_9810@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009811,2023-11-20,Customer 9811,client_9811@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009812,2023-10-07,Customer 9812,client_9812@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009813,2024-02-03,Customer 9813,client_9813@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009814,2023-08-18,Customer 9814,client_9814@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009815,2023-07-20,Customer 9815,client_9815@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009816,2024-02-13,Customer 9816,client_9816@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009817,2024-04-03,Customer 9817,client_9817@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009818,2024-01-23,Customer 9818,client_9818@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009819,2023-08-30,Customer 9819,client_9819@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009820,2023-05-17,Customer 9820,client_9820@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-009821,2023-09-19,Customer 9821,client_9821@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-009822,2023-08-02,Customer 9822,client_9822@example.com,East,Tier 1,SMB,Paid Social,False,
CUST-009823,2023-12-26,Customer 9823,client_9823@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009824,2024-02-23,Customer 9824,client_9824@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-009825,2024-04-05,Customer 9825,client_9825@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Affiliate,False,
CUST-009826,2024-07-05,Customer 9826,client_9826@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009827,2024-05-08,Customer 9827,client_9827@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Paid Search,False,
CUST-009828,2024-08-13,Customer 9828,client_9828@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-009829,2024-08-05,Customer 9829,client_9829@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,True,2024-10-31
CUST-009830,2024-03-10,Customer 9830,client_9830@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009831,2023-08-30,Customer 9831,client_9831@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009832,2023-07-12,Customer 9832,client_9832@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009833,2023-04-24,Customer 9833,client_9833@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-009834,2023-05-25,Customer 9834,client_9834@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Email Marketing,True,2023-08-23
CUST-009835,2023-07-06,Customer 9835,client_9835@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009836,2024-05-02,Customer 9836,client_9836@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009837,2023-02-05,Customer 9837,client_9837@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Paid Social,False,
CUST-009838,2023-08-21,Customer 9838,client_9838@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009839,2023-01-09,Customer 9839,client_9839@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009840,2024-03-20,Customer 9840,client_9840@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-009841,2023-10-02,Customer 9841,client_9841@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009842,2023-12-01,Customer 9842,client_9842@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009843,2024-04-23,Customer 9843,client_9843@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009844,2023-08-20,Customer 9844,client_9844@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,False,
CUST-009845,2023-10-28,Customer 9845,client_9845@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-009846,2024-08-10,Customer 9846,client_9846@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009847,2024-03-15,Customer 9847,client_9847@example.com,Tier 1 - South,Tier 1,SMB,Paid Search,False,
CUST-009848,2023-11-28,Customer 9848,client_9848@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-009849,2023-01-12,Customer 9849,client_9849@example.com,Tier 1 - West,Tier 1,SMB,Affiliate,False,
CUST-009850,2024-05-02,Customer 9850,client_9850@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Social,False,
CUST-009851,2024-03-23,Customer 9851,client_9851@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009852,2023-11-23,Customer 9852,client_9852@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-009853,2023-01-11,Customer 9853,client_9853@example.com,Tier 1 - West,Tier 1,SMB,Paid Search,False,
CUST-009854,2023-02-08,Customer 9854,client_9854@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009855,2023-03-24,Customer 9855,client_9855@example.com,East,Tier 1,SMB,Organic Search,False,
CUST-009856,2024-08-05,Customer 9856,client_9856@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-009857,2023-09-22,Customer 9857,client_9857@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009858,2023-07-05,Customer 9858,client_9858@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Email Marketing,False,
CUST-009859,2023-11-13,Customer 9859,client_9859@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009860,2024-08-11,Customer 9860,client_9860@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009861,2023-07-23,Customer 9861,client_9861@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,True,2023-11-30
CUST-009862,2023-12-01,Customer 9862,client_9862@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,True,2024-01-31
CUST-009863,2024-03-21,Customer 9863,client_9863@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009864,2023-08-02,Customer 9864,client_9864@example.com,Tier 1 - South,Tier 1,SMB,Affiliate,False,
CUST-009865,2024-06-15,Customer 9865,client_9865@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-009866,2023-04-26,Customer 9866,client_9866@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Paid Social,False,
CUST-009867,2024-08-14,Customer 9867,client_9867@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009868,2023-11-18,Customer 9868,client_9868@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Paid Social,False,
CUST-009869,2024-08-17,Customer 9869,client_9869@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,False,
CUST-009870,2023-08-29,Customer 9870,client_9870@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009871,2023-05-28,Customer 9871,client_9871@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-009872,2024-07-27,Customer 9872,client_9872@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-009873,2024-02-23,Customer 9873,client_9873@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009874,2024-06-24,Customer 9874,client_9874@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009875,2024-07-15,Customer 9875,client_9875@example.com,East,Tier 1,Consumer,Affiliate,False,
CUST-009876,2024-07-10,Customer 9876,client_9876@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-009877,2023-03-13,Customer 9877,client_9877@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-009878,2023-02-22,Customer 9878,client_9878@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009879,2024-04-28,Customer 9879,client_9879@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009880,2023-02-18,Customer 9880,client_9880@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009881,2023-11-13,Customer 9881,client_9881@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009882,2023-04-10,Customer 9882,client_9882@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-009883,2023-08-15,Customer 9883,client_9883@example.com,East,Tier 1,Consumer,Affiliate,True,2023-12-03
CUST-009884,2024-03-19,Customer 9884,client_9884@example.com,Tier 2 - Central,Tier 2,SMB,Paid Search,False,
CUST-009885,2023-12-24,Customer 9885,client_9885@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-009886,2024-04-13,Customer 9886,client_9886@example.com,Tier 1 - South,Tier 1,SMB,Paid Search,False,
CUST-009887,2024-05-02,Customer 9887,client_9887@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-009888,2023-11-12,Customer 9888,client_9888@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009889,2023-02-12,Customer 9889,client_9889@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009890,2024-08-03,Customer 9890,client_9890@example.com,Tier 2 - Central,Tier 2,SMB,Paid Search,False,
CUST-009891,2023-05-08,Customer 9891,client_9891@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-009892,2023-03-14,Customer 9892,client_9892@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009893,2023-08-22,Customer 9893,client_9893@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-009894,2023-05-14,Customer 9894,client_9894@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009895,2024-04-05,Customer 9895,client_9895@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-009896,2023-09-13,Customer 9896,client_9896@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009897,2023-09-27,Customer 9897,client_9897@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-009898,2023-01-14,Customer 9898,client_9898@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-009899,2023-07-05,Customer 9899,client_9899@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009900,2023-11-24,Customer 9900,client_9900@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009901,2024-06-28,Customer 9901,client_9901@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009902,2023-02-02,Customer 9902,client_9902@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009903,2023-08-09,Customer 9903,client_9903@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,False,
CUST-009904,2023-02-24,Customer 9904,client_9904@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-009905,2023-12-08,Customer 9905,client_9905@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-009906,2024-04-09,Customer 9906,client_9906@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-009907,2023-04-20,Customer 9907,client_9907@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Affiliate,False,
CUST-009908,2023-04-28,Customer 9908,client_9908@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-009909,2023-04-27,Customer 9909,client_9909@example.com,East,Tier 1,Consumer,Affiliate,False,
CUST-009910,2023-12-16,Customer 9910,client_9910@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
